"# 文本key","文本value"
"string","string"
"9288033cf23534e16be5b8d2134569a6","That person is a man or a woman, can there be information?"
"ed12fb5f1cf3e0d7744dc3d3fdb146e8","It's a man, wearing night clothes."
"ee1cd3d72e7eacb75118926089e7e239","What is that person's figure, fat or thin?"
"0335ae34044e3d0f889812f328b35152","Say it is obese, but the movement is convenient."
"2cad5efa0a71f7a6d58d92d021711939","What is that person's means? Can you evaluate its strength?"
"2f22d614c2aca212d07c0233842255bb","Listening to others, at least a disciple of inner door, it can be not bad."
"9637a93b55e0e451b2d4be2a90ecf88d","The above information, thank you for informing. This money is rewarded, and you accept it. If there are follow -up, I will notify you again."
"0976d278a0cc1c947343ffc1ab741c0f","Thanks."
"d3e86346144d9d4b5466c3b70880af2c","It's very clumsy, you should just get started."
"ce27d44e41797201bedf18201585738a","Answer truthfully, there is no news."
"004b8258ba0852e1e0a75ade7139e08f","The body is weak and tall, and the movement is slow. (Taking a message, deceiving the other party)"
"752f8653804888aefac027a81c8dfdb0","Yes, the woman is handsome. (Bullying the other party)"
"fda592223753a7d43a5006481e094a44","Yes, the woman is handsome. (Broken news, bully the other party)"
"49a3d1e0837067c7e2947945305086ba","Let me go gather more intel."
"45871ff71b985700f1f551a5f5b7a019","Kids nowadays have no patience."
"137ae1065c174b3b8092755f5439f755","Ask about how to become Sage in Abilities"
"684f6822d640a7cf58551efa97f9eba7","I have access to some secret information, but my price is quite high."
"b57224ba144561be892012efe4cfc958","Ask about becoming a Sage at the Forge"
"45aa1998d65702c5480591ae02b55561","The Ou Family are masters of the Forge, but their location is a well-kept secret. 1,000 coins, fair?"
"4fac1ca63fb4975c58f5b18beba9b9f4","I'll pay for this information."
"f039969c6602d1f6c0229acfd6f7d616","Pleasure doing business with you!"
"bb83253a071375d604e5bc6edcb39ef4","Don't have enough coins, decline for now."
"f957014ae37a8c1767d8ac56d05e028c","I don't want to ask about it now. Maybe next time."
"694fb08dafcb15d6c2f143e059966bf9","Alright, we'll meet again in the future."
"da56e3bd0e3aa8ccca3ba99295c9b0f3","Ask about becoming a Sage in Crafting"
"bb99bd7148ece80be4d610b46a889620","The Mo Family are masters of Crafting, but their location is a well-kept secret. 1,000 coins, fair?"
"b4aedd1b99d7ce01e555143275846449","Ask about becoming a Sage in Leechcraft"
"e93af408fd7738abfe5632a360f98097","The Ji Family are masters of everything related to Leechcrafting, but their location is a well-kept secret. 1,000 coins, fair?"
"d07e3e9627b38adf755a353781904a72","Ask about becoming a Sage in Weaving"
"7be20f9209098efa1f1cc39c3c41919d","The Hu Family would be the ones to ask about Weaving, but their location is a well-kept secret. 1,000 coins, fair?"
"4ef5d8bcec57c000f4865d6ec0d3c719","Ask about becoming a Sage in Music"
"912ad86a3bd2fd94577ab12086fc5512","The Shi Family are, without a doubt, musical masterminds, but their location is a well-kept secret. 1,000 coins, fair?"
"e51fcc0fbb76961c6c78d46a47e4ce6d","Ask about becoming a Sage in Sneaking"
"7b3e6f4e8b34e0de242c55b6b0bc5855","The Shi Family excels at Sneaking, but their location is a well-kept secret. 1,000 coins, fair?"
"eea241c5ddb64051262285cdc436d94b","Ask about becoming a Sage in Geomancy"
"d69b93108fe9140cacec55fa818ccc7e","The Liu Family knows all there is about Geomancy, but their location is a well-kept secret. 1,000 coins, fair?"
"0b764f9ca0d9aaee910790241af3b66c","Ask about becoming a Sage in Begging"
"2c3877b4591de34ae12b57226932a084","The Su Family knows how to Beg from even the greediest, but their location is a well-kept secret. 1,000 coins, fair?"
"bd5298834a8789646922c5533f10f40a","Ask about becoming a Sage in Establishment"
"6589e5acccf4e8a14b9652e0d91292a0","The Gongshu Family are the finest at building an Establishment, but their location is a well-kept secret. 1,000 coins, fair?"
"2dac7eb426c767fb89f5941a0894d359","Gift a house"
"ced1b3e0b5095962b192073775dd348d","Request to join the Imperial Guards"
"f9b76feb76f13da4e98e4f73421c7b8d","In the rivers and lakes, there are many self -sustaining martial arts and high -strength generations to do virtuous and kill innocent. I will wait for the internal guards to punish evil and promote the evil, and to maintain the order of the rivers and lakes. Once you become a large inner guard, you must put life and death. Consider it? "
"d17eac5b5e2f476e8f2ace9a36fc7c82","I want to join"
"2e756560222f5e01ac1d2a80453d633b","Okay, the defense status of Da Nei is over, and no one dares to disobey the arbitrary rights of rivers and lakes."
"62db5ea15078387691d6acda18fe3cbe","Follow!"
"46dcde7b5fd956f69f6487c121d767cd","This is my big guards who do not pass on the internal skills and ecstasy. You have to practice frequently! When you are ready, go to [Black List] to check the wanted criminals. I hope you will be promoted as soon as possible."
"44fb5c543769b62a6c24305899375ba2","Get the secret internal skills of the immortality, the incomplete power, the legendary hidden weapon, the ecstasy cable"
"7e0a4b3716900bb6b95bf381dce3252b","Thank you!"
"a9d1cc6739cbd35cd8de895eba070872","Let me think"
"e4143f0244eb3de51eb283b2393daef1","Please find our [command ambassador] or [Zhenfu envoy] to join."
"c54222925ee87bdc76ffd66f51999163","The guard will only recruit 【Incomplete person】."
"74634a9b079ae854192e53aaf94054af","In front of you the voice is saying no, but one hand is secretly making a begging movement."
"6437192fe51da040f0caee4f988692c0","Hey, hey, I know the rules. 3,000 for the boys' drinks."
"b5f84f8f056d4400a345d3733acab687","Well, that's interesting, and it's a good thing you met me. In the future, contact with colleagues, be careful, if exposed, don't blame me for turning over."
"69d1d3e89df1abddab568eab44aa14e7","In that case, forget it."
"414748c5e311e1019935669bdf999ffd","TSK, not interesting people, what else, if nothing, hurry to leave, I have important things."
"2ee7be32520c8edd539fe12d22d33e47","Remove Notoriety"
"b3b06140ff0b2bb541590c3087254555","Oh, I have always been fair and honest, your crimes are not light."
"4ed1bea69f6f0666a8ac4b2f64325421","Understand, these 3,000 money are filial piety."
"c68ae1b4e6b3b6508fcda7dbe3990f99","Never! The official is clear and honest, and never accept bribes!! Besides, my brothers have many eyes, how can I fall into the population."
"fc6c9d8880847f6c8dbc805e78895c99","Where does the adult say, this 10,000 yuan is just to add some defense equipment to the brothers."
"9d299b9e039a765e1d40f6ce1aae59d9","Okay, it seems that you are also wronged, and you are still a person who is in your bones. This is the end of your business. It's not an example!"
"a2d01c038ef81209baa8349edf524eeb","Thank you !!"
"2f9ff0d423f71b7394b9f70605130f63","Let's stop there"
"dd9f34ae243afccbacf2bf4d1aa44838","Inquire about the Imperial Guard rumors"
"83ca4982bc3163bd2280f454e69bdb4e","I heard that there are many newcomers in the martial world recently wearing flying fish suits, seemingly related to the Imperial Guards under the former emperor."
"24d104b66adf4efc0b505140fbba9481","Imperial Guards? (Unlock the power of the Imperial Guards)"
"b2fc199f4639b4c63828addc4d6130a1","The Imperial Guards are one of the six ministries under the former emperor, responsible for punishment. It is said that they keep records of criminals and will arrest them after accumulating a certain level of crimes. However, the Imperial Guards are domineering in their actions and caused many wrongful cases in the past. Travelers in the martial world must be careful. Being targeted by this group is nothing but trouble."
"5c620e60869d94d5945de8e2d264897f","It seems that the martial world is going to be turbulent."
"a22041af10d0a18effef5b7a1a956648","It's just yesterday's news, nothing new."
"be9ef2af4f83fedf7d06ce3e9365da51","Indeed, when the former emperor inexplicably disappeared, the six ministries also disappeared with him. If they truly had the power they once had, why would they act in secret?"
"4f497356cdd560d025ac15b0c1849628","If you're interested in the future, come back for more information."
"20b183f784d56143b1efde7d905d54ed","Safe travels, traveler."
"b059d39d74edb526f35b58d1fdcd6c4b","Bye!"
"92c209baffef889a92028d1a3c421728","Martial World Rumor: Little Overlord"
"6331a1a5cd92f3515226ede088a15ce9","Oh? You're asking who the Little Overlord is? I've only heard about it. It's said that there's a Little Overlord who emerged from the Longting Sixth District, who beats people up whenever he sees them, very ferocious."
"c157fa793ec6c14f949e91fd2f8465dc","So domineering, how can I find him?"
"868c27534a3496fec17b7f8bac0e82e1","If you stroll around the Longting Sixth District during the Zi hour (23:00-1:00), you might encounter him."
"63f583f12167f911e63e14231fab8cd0","I'd like to see what kind of character this Little Overlord is."
"f9a4e9cec41bbb0a64ed93878758d40d","Martial World Rumor: Celestial Monkey"
"73f86d151bbf987408a4970fe6ab6be1","I've heard rumors from Golden Monkey Ridge about a Monkey King causing a stir. They call him the Little Sage."
"77133d4335ef3d5a82babca5dae12494","A Monkey King, that's interesting."
"8e35cd61325c4582cfe520a6d35c593b","It's said that this Monkey King is extremely powerful, seemingly guided by a master. Its Monkey Fist is different from that of other monkeys, and ordinary people can't handle it. "
"7bd128b2bcb054d5ef28cba2f8455ee4","So how do I find it?"
"074c0ac59c3f242a2165cfd9659bed10","They say this Monkey King is very protective. If you provoke a few little monkeys between 11:00-15:00, it might come looking for trouble."
"3fa792706b6babd8f5dacb471de7dc83","Thanks for letting me know."
"cbd4acfde63140b03e8c7c706b574cc6","Martial World Rumor: Featherless Quail"
"6706b2a4b98faadaa130616aaff1438f","Did you hear? Many assassins from the Eight-Faced Black Raven have been dying frequently near the Bamboo Fragrance Pool recently, as if someone is deliberately targeting them. Inside the Eight-Faced Black Raven, there's a hefty reward for the person's head!"
"b05ab966cd66dd3e8f7a111d628abd4f","You dare to speak such news. Aren't you afraid of trouble from the Eight-Faced Black Raven?"
"2c9c4a531358e13635ae172fd47aceae","Shh, keep it down. Now that the Eight-Faced Black Raven is being targeted by a mysterious figure, where do they have time to care about small fries like me?"
"3a3b2705d6360959cbb40edf6da73b95","Who's so bold to go against the Eight-Faced Black Raven?"
"d63b58047f792f5bdcff4e98295f544c","I don't know about that, but it's said that if assassins from the Eight-Faced Black Raven arrive at the boundary of the Bamboo Fragrance Pool between the Hai hour and the Chou hour (21:00-3:00), they will be killed. It seems they are ambushed while meditating. But apparently, they won't target assassins with low status."
"f3c968c1a41b44b356102565f2f7cfa2","Martial World Rumor: Sea-Turning Servant"
"64b2dc5e715bfaa7d65660751b68b4aa","Recently, there have been frequent personnel movements within the Imperial Guards, seemingly involving a big shot from the six ministries of the former dynasty."
"bd484857b4a8923a469df26b8eb208b0","The six ministries of the dynasty?"
"bbff7d6aa8a6c83f10aa69abc30c1e87","Yes, back then, the experts in the six ministries of the dynasty were numerous. Later, the emperor inexplicably ordered the six ministries to withdraw. Seeing the disorder in the Central Plains due to the disappearance of the six ministries, the Northern Territory's Grey Wolf King took the opportunity to attack the Central Plains. The six major sects suffered heavy losses, sealing their mountains and withdrawing from the martial world. This led to the emergence of the eight major sects in the present Great Wilderness."
"36183bf25da5b9c68195b9da1c5a4d69","So who are these big shots you mentioned?"
"0aeffcc38e71156538a36f62c096d07b","Each of the six ministries of the dynasty had a leader, called the head of the ministry. The Imperial Guards, who oversee criminal law, are also known as the Ministry of Punishment. Under the head of the Ministry of Punishment, there are four experts known as the Four Great Masters of Heaven and Earth. They are all close confidants of the head of the Ministry of Punishment. To make the Imperial Guards so influential, it can only be one of these four."
"30a4994c6d4c3df2cbc2b7079cdc7db0","The Four Great Masters of Heaven and Earth? Can we confirm who they are?"
"fb31d9a38171187ea4fca53656934c9e","Such information is highly classified. The Imperial Guards are heavily guarded. If you're really curious, go and explore during the late hours of the night (23:00-1:00), and you might find out."
"446c831ca847c23d35ea983d1ec726c9","Martial World Rumor: Seeking Defeat Sword Sect"
"fb4f79ba093d2ff83734138a156b2421","I heard from guests that there have been many sword marks appearing on the cliffs of the Mirror Lake Stone Forest recently. These sword marks penetrate half a foot into the wall, and the edges are extremely sharp, causing injury upon contact."
"dbad91b943d8fdbc6131b1f2d1eb3f2b","Where there's a sword, there's a mark. Seems like there's a master practicing swordsmanship at Mirror Lake."
"bdbfa3b0dbedf10af5f348c3b6b13ca1","I heard that every morning during the Mao hour (5:00-7:00), the sound of clanging swords can be heard from within the Stone Forest, but no one is seen. I wonder why."
"dc7015c78511de4c387699cc70f2436d","(It seems that it requires mastering many sword techniques and contemplating quietly to know the whereabouts of the master.)"
"2e391fc69fd60d40c6fd106f2d859a44","Martial World Rumor: Metamorphic Oddity"
"221a5f48ffe8da77cbb5f6e13484125a","Sir, have you heard about the recent strange occurrences in the martial world?"
"48f773fcd57e688ef38fbd2fc80f6168","Strange occurrences? What kind of strange occurrences?"
"65b6f8f6e855b83218b446dd61194951","Some people claim to have seen ghosts in the Nine Calamities Maze! They say the appearance of the ghost is terrifying, with missing limbs, truly frightening."
"7245517fe951475237c6e33c20f115c6","How could there be ghosts in this world?"
"8b609e4ccb0d41f55673cd78dfecb86a","I've told you, but you don't believe it. If you don't believe me, go to the Nine Calamities Maze during the late hours of the night (23:00-1:00), and you're sure to encounter them!"
"fc2a7ac30f769e8a76f6b6cf373d8124","Obtained Perfect-level mnemonic: Silkworm Transformation"
"cb5bd8ad2d17370bb6b2a92d840b121f","{0}, we haven't met before. What's your business here?"
"e7a08e58785a4b74c92b7ed9692e972f","Introduce yourself"
"70c0a9e6b59365fece25c1c288051e10","Admire +10"
"c9b636203bb874ec433562e422429643","Trust +10"
"3d2683d886f4837f9cd0c85ad715c01d","Suspicion +10"
"98e48943ad2bcd1355162f6fe92bf8a7","Introduce yourself through acquaintances"
"c0f556a8ef1d3383390df4b182a26333","We have a mutual friend, trust +50."
"5613a24f143f2429d79f5f77286f4a03","We have a common enemy, admire +50."
"8d736cb7fc760a4d563a0030c2119ccc","The other party's acquaintance has a grudge against me, dislike +50."
"f7f4847dce47e4967dd3f3abab1f7177","Your acquaintance has a grudge against them, dislike +50."
"9a329fc56608a492de2166441906e0db","We don't have any mutual acquaintances."
"291742665daafc353115492eccea2344","Could you tell me the location of Dragonspring Town?"
"e2a187ebc25ce215d427f8648edc93e0","Dragonspring Town is quite a distance away. To get there, you'll need to pass through several areas."
"07949ae1d1cb7d3313c511603e029a4f","Dragonspring Town is a special site. You can check the placement conditions by clicking on the special lot in the placement area."
"4533ac9a14fc8019e0baae54223d2ba1","{0}, what's on your mind? ! ?"
"dc2f44b40e0d474561899203f84c5a3e","{0}, are you in some kind of trouble?"
"3fbc582d6b24e843fb3eddb2c96a377f","Who threw a banana peel here! Darn it!! Wait, I found some coins, haha."
